user_id,temperature,rain_chance,wind_speed,top_id,top_name,bottom_id,bottom_name,score
36,1.3,54.8,15.7,504,Coat,511,Trousers,3.76
36,1.3,54.8,15.7,505,Jacket,511,Trousers,3.63
37,29.8,4.5,24.6,527,Coat,525,Trousers,2.51
37,29.8,4.5,24.6,518,T-shirt,521,Skirt,2.21
37,29.8,4.5,24.6,518,T-shirt,522,Skirt,2.21
37,29.8,4.5,24.6,528,Sweatshirt,524,Trousers,2.2
37,29.8,4.5,24.6,527,Coat,524,Trousers,2.09
38,19.7,16.8,22.0,550,Jacket,548,Skirt,1.32
38,19.7,16.8,22.0,538,Sweater,548,Skirt,1.31
38,19.7,16.8,22.0,544,Blazer,541,Skirt,1.02
38,19.7,16.8,22.0,535,Sweatshirt,541,Skirt,1.01
38,19.7,16.8,22.0,550,Jacket,541,Skirt,0.91
39,25.2,68.3,8.8,558,Blazer,562,Skirt,3.3
39,25.2,68.3,8.8,554,Sweatshirt,562,Skirt,3.01
39,25.2,68.3,8.8,557,T-shirt,562,Skirt,2.73
39,25.2,68.3,8.8,556,Blazer,562,Skirt,2.69
39,25.2,68.3,8.8,558,Blazer,561,Trousers,2.53
40,23.0,16.8,7.7,565,T-shirt,572,Skirt,1.52
40,23.0,16.8,7.7,564,Sweatshirt,572,Skirt,1.36
40,23.0,16.8,7.7,565,T-shirt,570,Skirt,1.34
40,23.0,16.8,7.7,568,Sweater,572,Skirt,1.34
40,23.0,16.8,7.7,565,T-shirt,571,Skirt,1.21
41,4.6,90.6,12.8,579,Blazer,583,Skirt,4.66
41,4.6,90.6,12.8,576,Blazer,583,Skirt,4.65
41,4.6,90.6,12.8,578,Coat,583,Skirt,4.64
41,4.6,90.6,12.8,587,Shirt,583,Skirt,4.52
41,4.6,90.6,12.8,579,Blazer,582,Trousers,4.34
42,24.8,58.5,29.3,595,Jacket,600,Skirt,2.81
42,24.8,58.5,29.3,595,Jacket,596,Trousers,2.39
42,24.8,58.5,29.3,595,Jacket,599,Skirt,2.11
42,24.8,58.5,29.3,606,Jacket,600,Skirt,2.1
42,24.8,58.5,29.3,595,Jacket,602,Skirt,2.1
43,21.1,35.9,28.4,620,Sweatshirt,621,Trousers,1.62
43,21.1,35.9,28.4,620,Sweatshirt,614,Shorts,1.61
43,21.1,35.9,28.4,620,Sweatshirt,623,Shorts,1.49
43,21.1,35.9,28.4,620,Sweatshirt,622,Trousers,1.48
43,21.1,35.9,28.4,620,Sweatshirt,616,Trousers,1.48
44,29.7,52.5,13.1,634,Coat,630,Skirt,4.22
44,29.7,52.5,13.1,625,Jacket,630,Skirt,4.2
44,29.7,52.5,13.1,625,Jacket,631,Skirt,3.4
44,29.7,52.5,13.1,624,Sweatshirt,630,Skirt,3.32
44,29.7,52.5,13.1,634,Coat,631,Skirt,3.01
45,7.7,62.6,21.0,638,Jacket,647,Shorts,2.37
45,7.7,62.6,21.0,638,Jacket,641,Skirt,2.36
45,7.7,62.6,21.0,638,Jacket,644,Trousers,2.12
45,7.7,62.6,21.0,638,Jacket,645,Trousers,2.11
45,7.7,62.6,21.0,638,Jacket,642,Trousers,2.1
46,26.9,42.9,11.6,651,Sweater,654,Trousers,2.23
46,26.9,42.9,11.6,648,Sweatshirt,654,Trousers,2.11
46,26.9,42.9,11.6,652,Sweatshirt,654,Trousers,2.1
46,26.9,42.9,11.6,650,Coat,654,Trousers,2.08
46,26.9,42.9,11.6,648,Sweatshirt,657,Trousers,1.93
47,24.6,26.9,29.5,664,Sweatshirt,667,Trousers,1.61
47,24.6,26.9,29.5,663,Jacket,674,Skirt,1.33
47,24.6,26.9,29.5,673,Jacket,674,Skirt,1.32
47,24.6,26.9,29.5,671,Sweatshirt,670,Skirt,1.3
47,24.6,26.9,29.5,672,Coat,669,Shorts,1.29
48,12.7,23.0,21.1,681,Blazer,685,Shorts,2.23
48,12.7,23.0,21.1,681,Blazer,692,Trousers,2.22
48,12.7,23.0,21.1,681,Blazer,683,Skirt,2.1
48,12.7,23.0,21.1,680,Coat,685,Shorts,1.93
48,12.7,23.0,21.1,680,Coat,692,Trousers,1.92
49,21.7,68.1,9.0,710,Jacket,702,Skirt,1.33
49,21.7,68.1,9.0,707,Jacket,698,Skirt,1.32
49,21.7,68.1,9.0,708,Coat,702,Skirt,1.32
49,21.7,68.1,9.0,697,Blazer,702,Skirt,1.32
49,21.7,68.1,9.0,696,Sweater,702,Skirt,1.32
50,0.4,15.4,13.6,713,Jacket,718,Shorts,5.08
50,0.4,15.4,13.6,713,Jacket,720,Shorts,4.93
50,0.4,15.4,13.6,713,Jacket,721,Trousers,4.61
50,0.4,15.4,13.6,713,Jacket,719,Skirt,4.5
50,0.4,15.4,13.6,712,Sweatshirt,718,Shorts,4.47
1,10.9,8.3,4.8,5,T-shirt,6,Shorts,2.67
1,10.9,8.3,4.8,3,Sweater,6,Shorts,2.53
1,10.9,8.3,4.8,5,T-shirt,9,Skirt,2.12
1,10.9,8.3,4.8,5,T-shirt,11,Skirt,2.12
1,10.9,8.3,4.8,5,T-shirt,10,Shorts,2.11
2,14.0,33.2,8.1,31,Sweatshirt,27,Trousers,2.7
2,14.0,33.2,8.1,31,Sweatshirt,21,Skirt,2.69
2,14.0,33.2,8.1,31,Sweatshirt,26,Trousers,2.67
2,14.0,33.2,8.1,12,Coat,26,Trousers,2.66
2,14.0,33.2,8.1,13,Sweatshirt,27,Trousers,2.54
3,4.9,84.4,13.9,35,Sweater,39,Trousers,4.82
3,4.9,84.4,13.9,35,Sweater,41,Shorts,4.54
3,4.9,84.4,13.9,35,Sweater,40,Skirt,4.25
3,4.9,84.4,13.9,35,Sweater,37,Skirt,4.24
3,4.9,84.4,13.9,35,Sweater,38,Trousers,4.23
4,16.2,37.2,18.8,43,Shirt,51,Skirt,1.05
4,16.2,37.2,18.8,43,Shirt,53,Skirt,0.76
4,16.2,37.2,18.8,44,Coat,50,Skirt,0.75
4,16.2,37.2,18.8,45,Coat,52,Skirt,0.75
4,16.2,37.2,18.8,46,Sweater,50,Skirt,0.72
5,0.7,99.5,1.0,56,Jacket,62,Trousers,4.51
5,0.7,99.5,1.0,54,Sweatshirt,62,Trousers,4.34
5,0.7,99.5,1.0,56,Jacket,63,Trousers,4.31
5,0.7,99.5,1.0,56,Jacket,60,Trousers,4.24
5,0.7,99.5,1.0,58,Jacket,62,Trousers,4.23
6,-4.9,4.3,18.6,66,Sweater,75,Trousers,3.69
6,-4.9,4.3,18.6,83,Shirt,78,Trousers,3.41
6,-4.9,4.3,18.6,83,Shirt,82,Shorts,3.41
6,-4.9,4.3,18.6,65,Coat,75,Trousers,3.4
6,-4.9,4.3,18.6,68,Sweatshirt,75,Trousers,3.38
7,21.9,69.8,21.6,85,Blazer,90,Trousers,1.21
7,21.9,69.8,21.6,84,Sweater,89,Skirt,1.02
7,21.9,69.8,21.6,85,Blazer,89,Skirt,0.92
7,21.9,69.8,21.6,86,Blazer,90,Trousers,0.91
7,21.9,69.8,21.6,88,T-shirt,90,Trousers,0.9
8,12.5,73.1,6.5,95,Blazer,102,Trousers,3.05
8,12.5,73.1,6.5,107,Sweater,102,Trousers,3.04
8,12.5,73.1,6.5,95,Blazer,101,Trousers,3.03
8,12.5,73.1,6.5,107,Sweater,101,Trousers,3.02
8,12.5,73.1,6.5,95,Blazer,103,Shorts,3.02
9,26.0,89.4,15.9,109,Jacket,114,Skirt,3.58
9,26.0,89.4,15.9,109,Jacket,116,Trousers,3.56
9,26.0,89.4,15.9,122,T-shirt,114,Skirt,3.54
9,26.0,89.4,15.9,120,Sweater,114,Skirt,3.38
9,26.0,89.4,15.9,113,Jacket,114,Skirt,3.28
10,28.6,75.6,17.3,130,T-shirt,132,Shorts,4.32
10,28.6,75.6,17.3,129,Coat,132,Shorts,4.22
10,28.6,75.6,17.3,129,Coat,131,Skirt,4.04
10,28.6,75.6,17.3,129,Coat,138,Skirt,4.04
10,28.6,75.6,17.3,130,T-shirt,131,Skirt,3.3
11,-0.3,61.1,29.9,143,Jacket,148,Skirt,5.73
11,-0.3,61.1,29.9,143,Jacket,144,Shorts,4.85
11,-0.3,61.1,29.9,143,Jacket,146,Shorts,4.84
11,-0.3,61.1,29.9,143,Jacket,147,Shorts,4.83
11,-0.3,61.1,29.9,141,Sweatshirt,148,Skirt,4.83
12,15.7,68.5,4.8,151,Shirt,156,Skirt,1.79
12,15.7,68.5,4.8,151,Shirt,154,Shorts,1.51
12,15.7,68.5,4.8,151,Shirt,155,Trousers,1.48
12,15.7,68.5,4.8,150,Coat,156,Skirt,1.32
12,15.7,68.5,4.8,149,T-shirt,156,Skirt,1.22
13,12.2,5.9,27.0,163,Coat,165,Skirt,2.81
13,12.2,5.9,27.0,159,Coat,165,Skirt,2.68
13,12.2,5.9,27.0,159,Coat,166,Skirt,2.67
13,12.2,5.9,27.0,163,Coat,166,Skirt,2.65
13,12.2,5.9,27.0,159,Coat,164,Trousers,2.42
14,28.5,24.7,23.8,187,Coat,179,Trousers,3.03
14,28.5,24.7,23.8,187,Coat,182,Shorts,3.0
14,28.5,24.7,23.8,190,Jacket,179,Trousers,2.55
14,28.5,24.7,23.8,176,Sweater,179,Trousers,2.54
14,28.5,24.7,23.8,187,Coat,181,Trousers,2.53
15,6.6,5.6,28.9,193,Coat,197,Shorts,3.1
15,6.6,5.6,28.9,192,Jacket,200,Trousers,2.84
15,6.6,5.6,28.9,193,Coat,200,Trousers,2.7
15,6.6,5.6,28.9,204,Coat,200,Trousers,2.69
15,6.6,5.6,28.9,206,Jacket,200,Trousers,2.69
16,17.5,97.4,2.6,220,Sweater,214,Trousers,2.07
16,17.5,97.4,2.6,210,Coat,214,Trousers,2.07
16,17.5,97.4,2.6,218,Blazer,214,Trousers,1.91
16,17.5,97.4,2.6,209,T-shirt,214,Trousers,1.9
16,17.5,97.4,2.6,208,Blazer,214,Trousers,1.49
17,22.9,15.5,20.5,225,Shirt,233,Trousers,1.06
17,22.9,15.5,20.5,227,Blazer,233,Trousers,1.04
17,22.9,15.5,20.5,225,Shirt,229,Shorts,0.94
17,22.9,15.5,20.5,227,Blazer,229,Shorts,0.93
17,22.9,15.5,20.5,223,T-shirt,233,Trousers,0.76
18,18.4,2.0,29.8,236,Jacket,243,Skirt,2.12
18,18.4,2.0,29.8,236,Jacket,242,Trousers,2.09
18,18.4,2.0,29.8,236,Jacket,241,Skirt,1.81
18,18.4,2.0,29.8,236,Jacket,249,Shorts,1.8
18,18.4,2.0,29.8,236,Jacket,239,Skirt,1.8
19,-0.6,42.7,6.7,265,Jacket,258,Skirt,4.9
19,-0.6,42.7,6.7,256,Sweatshirt,261,Shorts,4.33
19,-0.6,42.7,6.7,263,Coat,262,Trousers,4.33
19,-0.6,42.7,6.7,265,Jacket,260,Shorts,4.2
19,-0.6,42.7,6.7,256,Sweatshirt,258,Skirt,4.2
20,15.1,10.4,18.0,272,Jacket,278,Skirt,1.04
20,15.1,10.4,18.0,270,Blazer,279,Skirt,0.75
20,15.1,10.4,18.0,270,Blazer,280,Shorts,0.74
20,15.1,10.4,18.0,270,Blazer,275,Trousers,0.73
20,15.1,10.4,18.0,271,Coat,276,Trousers,0.73
21,12.6,67.8,20.9,294,Jacket,288,Shorts,2.8
21,12.6,67.8,20.9,293,Sweatshirt,291,Shorts,2.52
21,12.6,67.8,20.9,281,Jacket,291,Shorts,2.51
21,12.6,67.8,20.9,292,Sweatshirt,291,Shorts,2.51
21,12.6,67.8,20.9,285,Shirt,297,Skirt,2.49
22,15.8,33.8,20.6,300,Jacket,306,Skirt,1.76
22,15.8,33.8,20.6,311,Coat,306,Skirt,1.75
22,15.8,33.8,20.6,303,Shirt,310,Skirt,1.49
22,15.8,33.8,20.6,303,Shirt,306,Skirt,1.49
22,15.8,33.8,20.6,315,Sweater,310,Skirt,1.49
23,16.0,60.3,15.2,321,Jacket,324,Trousers,1.53
23,16.0,60.3,15.2,317,Sweatshirt,324,Trousers,1.5
23,16.0,60.3,15.2,319,T-shirt,324,Trousers,1.33
23,16.0,60.3,15.2,317,Sweatshirt,323,Skirt,1.32
23,16.0,60.3,15.2,321,Jacket,322,Shorts,1.22
24,23.0,46.5,17.5,329,T-shirt,335,Shorts,1.29
24,23.0,46.5,17.5,330,Sweatshirt,332,Trousers,1.2
24,23.0,46.5,17.5,330,Sweatshirt,336,Shorts,1.2
24,23.0,46.5,17.5,329,T-shirt,332,Trousers,1.19
24,23.0,46.5,17.5,329,T-shirt,336,Shorts,1.19
25,10.2,50.5,7.1,349,Sweater,353,Trousers,2.86
25,10.2,50.5,7.1,349,Sweater,352,Trousers,2.85
25,10.2,50.5,7.1,349,Sweater,357,Trousers,2.56
25,10.2,50.5,7.1,349,Sweater,351,Skirt,2.53
25,10.2,50.5,7.1,349,Sweater,356,Trousers,2.42
26,28.9,82.4,0.6,361,T-shirt,373,Shorts,3.32
26,28.9,82.4,0.6,361,T-shirt,368,Trousers,3.32
26,28.9,82.4,0.6,361,T-shirt,370,Shorts,3.03
26,28.9,82.4,0.6,364,Coat,370,Shorts,2.84
26,28.9,82.4,0.6,361,T-shirt,369,Shorts,2.72
27,-0.3,29.1,20.4,386,Shirt,379,Shorts,4.2
27,-0.3,29.1,20.4,386,Shirt,382,Shorts,3.63
27,-0.3,29.1,20.4,386,Shirt,384,Trousers,3.62
27,-0.3,29.1,20.4,374,Sweater,379,Shorts,3.62
27,-0.3,29.1,20.4,386,Shirt,383,Shorts,3.61
28,13.8,25.8,3.1,390,T-shirt,397,Shorts,1.95
28,13.8,25.8,3.1,390,T-shirt,396,Shorts,1.94
28,13.8,25.8,3.1,392,Blazer,394,Trousers,1.86
28,13.8,25.8,3.1,392,Blazer,397,Shorts,1.85
28,13.8,25.8,3.1,392,Blazer,398,Skirt,1.85
29,6.0,51.2,1.3,403,Blazer,404,Skirt,2.13
29,6.0,51.2,1.3,403,Blazer,406,Shorts,2.13
29,6.0,51.2,1.3,402,Blazer,404,Skirt,2.12
29,6.0,51.2,1.3,402,Blazer,406,Shorts,2.12
29,6.0,51.2,1.3,399,Sweater,404,Skirt,2.12
30,27.2,77.7,8.1,411,Sweatshirt,414,Shorts,3.42
30,27.2,77.7,8.1,411,Sweatshirt,426,Skirt,3.01
30,27.2,77.7,8.1,412,Sweater,414,Shorts,2.81
30,27.2,77.7,8.1,423,Shirt,426,Skirt,2.8
30,27.2,77.7,8.1,411,Sweatshirt,417,Shorts,2.71
31,0.7,86.8,26.1,443,Jacket,442,Shorts,5.68
31,0.7,86.8,26.1,437,Jacket,442,Shorts,5.67
31,0.7,86.8,26.1,437,Jacket,433,Trousers,5.5
31,0.7,86.8,26.1,443,Jacket,434,Trousers,5.38
31,0.7,86.8,26.1,437,Jacket,434,Trousers,5.37
32,-2.9,7.1,19.9,447,Coat,455,Trousers,3.9
32,-2.9,7.1,19.9,459,T-shirt,463,Trousers,3.72
32,-2.9,7.1,19.9,459,T-shirt,453,Skirt,3.69
32,-2.9,7.1,19.9,447,Coat,463,Trousers,3.61
32,-2.9,7.1,19.9,447,Coat,451,Shorts,3.61
33,26.3,73.1,0.0,468,Coat,470,Skirt,3.42
33,26.3,73.1,0.0,465,Sweatshirt,470,Skirt,3.31
33,26.3,73.1,0.0,465,Sweatshirt,474,Trousers,3.3
33,26.3,73.1,0.0,468,Coat,474,Trousers,2.99
33,26.3,73.1,0.0,465,Sweatshirt,473,Skirt,2.72
34,20.3,27.7,15.1,478,Blazer,486,Skirt,1.05
34,20.3,27.7,15.1,478,Blazer,482,Skirt,0.93
34,20.3,27.7,15.1,481,Coat,482,Skirt,0.89
34,20.3,27.7,15.1,480,Sweatshirt,483,Trousers,0.73
34,20.3,27.7,15.1,478,Blazer,484,Skirt,0.65
35,9.8,88.0,5.4,500,Blazer,496,Skirt,3.13
35,9.8,88.0,5.4,501,Sweater,495,Skirt,3.01
35,9.8,88.0,5.4,498,Sweater,495,Skirt,3.0
35,9.8,88.0,5.4,501,Sweater,496,Skirt,3.0
35,9.8,88.0,5.4,498,Sweater,496,Skirt,2.99
36,-1.8,88.1,11.5,504,Coat,508,Shorts,4.8
36,-1.8,88.1,11.5,504,Coat,514,Trousers,4.48
36,-1.8,88.1,11.5,504,Coat,511,Trousers,4.36
36,-1.8,88.1,11.5,507,T-shirt,508,Shorts,4.23
36,-1.8,88.1,11.5,504,Coat,509,Shorts,4.21
37,13.6,62.8,20.4,527,Coat,525,Trousers,3.11
37,13.6,62.8,20.4,533,Jacket,523,Skirt,2.82
37,13.6,62.8,20.4,518,T-shirt,521,Skirt,2.81
37,13.6,62.8,20.4,518,T-shirt,522,Skirt,2.81
37,13.6,62.8,20.4,518,T-shirt,530,Shorts,2.8
38,19.5,33.9,29.3,534,Jacket,540,Trousers,2.52
38,19.5,33.9,29.3,545,Jacket,542,Shorts,2.34
38,19.5,33.9,29.3,545,Jacket,540,Trousers,2.1
38,19.5,33.9,29.3,534,Jacket,542,Shorts,2.08
38,19.5,33.9,29.3,534,Jacket,546,Skirt,1.95
39,5.3,44.0,6.3,558,Blazer,562,Skirt,2.7
39,5.3,44.0,6.3,556,Blazer,562,Skirt,2.69
39,5.3,44.0,6.3,558,Blazer,561,Trousers,2.53
39,5.3,44.0,6.3,556,Blazer,561,Trousers,2.52
39,5.3,44.0,6.3,554,Sweatshirt,562,Skirt,2.41
40,1.3,87.9,18.0,566,Sweatshirt,572,Skirt,4.83
40,1.3,87.9,18.0,566,Sweatshirt,569,Skirt,4.82
40,1.3,87.9,18.0,566,Sweatshirt,573,Trousers,4.81
40,1.3,87.9,18.0,566,Sweatshirt,571,Skirt,4.79
40,1.3,87.9,18.0,566,Sweatshirt,574,Shorts,4.79
41,27.6,42.8,2.5,586,Sweatshirt,584,Trousers,3.43
41,27.6,42.8,2.5,586,Sweatshirt,581,Skirt,3.31
41,27.6,42.8,2.5,577,Sweater,581,Skirt,3.29
41,27.6,42.8,2.5,577,Sweater,584,Trousers,3.25
41,27.6,42.8,2.5,577,Sweater,580,Skirt,3.11
42,23.2,32.7,28.5,595,Jacket,600,Skirt,2.81
42,23.2,32.7,28.5,595,Jacket,596,Trousers,2.39
42,23.2,32.7,28.5,595,Jacket,599,Skirt,2.11
42,23.2,32.7,28.5,606,Jacket,600,Skirt,2.1
42,23.2,32.7,28.5,595,Jacket,602,Skirt,2.1
43,1.0,86.9,13.8,608,Coat,616,Trousers,5.22
43,1.0,86.9,13.8,608,Coat,619,Trousers,5.21
43,1.0,86.9,13.8,608,Coat,621,Trousers,5.06
43,1.0,86.9,13.8,608,Coat,617,Trousers,4.79
43,1.0,86.9,13.8,620,Sweatshirt,621,Trousers,4.62
44,-1.7,43.0,6.1,627,Coat,630,Skirt,5.22
44,-1.7,43.0,6.1,627,Coat,629,Trousers,4.92
44,-1.7,43.0,6.1,627,Coat,632,Trousers,4.61
44,-1.7,43.0,6.1,634,Coat,630,Skirt,4.22
44,-1.7,43.0,6.1,625,Jacket,630,Skirt,4.2
45,25.1,28.3,14.9,640,T-shirt,643,Skirt,3.11
45,25.1,28.3,14.9,646,Coat,643,Skirt,2.5
45,25.1,28.3,14.9,640,T-shirt,645,Trousers,2.11
45,25.1,28.3,14.9,640,T-shirt,642,Trousers,2.11
45,25.1,28.3,14.9,637,T-shirt,643,Skirt,2.1
46,3.0,96.5,7.5,651,Sweater,653,Trousers,4.8
46,3.0,96.5,7.5,648,Sweatshirt,653,Trousers,4.8
46,3.0,96.5,7.5,650,Coat,653,Trousers,4.8
46,3.0,96.5,7.5,651,Sweater,654,Trousers,4.63
46,3.0,96.5,7.5,651,Sweater,656,Skirt,4.62
47,2.7,16.8,12.2,661,T-shirt,666,Trousers,4.6
47,2.7,16.8,12.2,677,Shirt,666,Trousers,4.28
47,2.7,16.8,12.2,664,Sweatshirt,667,Trousers,4.01
47,2.7,16.8,12.2,661,T-shirt,668,Shorts,3.9
47,2.7,16.8,12.2,661,T-shirt,667,Trousers,3.89
48,-4.7,66.7,4.1,688,Sweater,687,Trousers,4.8
48,-4.7,66.7,4.1,678,Blazer,687,Trousers,4.5
48,-4.7,66.7,4.1,688,Sweater,683,Skirt,4.5
48,-4.7,66.7,4.1,678,Blazer,683,Skirt,4.2
48,-4.7,66.7,4.1,681,Blazer,687,Trousers,4.2
49,9.9,48.9,18.0,710,Jacket,702,Skirt,2.53
49,9.9,48.9,18.0,707,Jacket,698,Skirt,2.52
49,9.9,48.9,18.0,708,Coat,702,Skirt,2.52
49,9.9,48.9,18.0,697,Blazer,702,Skirt,2.52
49,9.9,48.9,18.0,696,Sweater,702,Skirt,2.52
50,-3.8,47.2,23.8,713,Jacket,718,Shorts,5.08
50,-3.8,47.2,23.8,713,Jacket,720,Shorts,4.93
50,-3.8,47.2,23.8,713,Jacket,721,Trousers,4.61
50,-3.8,47.2,23.8,713,Jacket,719,Skirt,4.5
50,-3.8,47.2,23.8,712,Sweatshirt,718,Shorts,4.47
1,25.1,70.4,6.4,1,Coat,10,Shorts,3.14
1,25.1,70.4,6.4,3,Sweater,10,Shorts,3.03
1,25.1,70.4,6.4,3,Sweater,8,Shorts,3.01
1,25.1,70.4,6.4,5,T-shirt,10,Shorts,2.71
1,25.1,70.4,6.4,1,Coat,8,Shorts,2.7
2,19.3,53.7,27.2,23,Jacket,27,Trousers,2.71
2,19.3,53.7,27.2,23,Jacket,21,Skirt,2.7
2,19.3,53.7,27.2,23,Jacket,26,Trousers,2.68
2,19.3,53.7,27.2,23,Jacket,18,Skirt,2.39
2,19.3,53.7,27.2,31,Sweatshirt,27,Trousers,2.1
3,8.6,90.1,19.5,36,T-shirt,37,Skirt,2.54
3,8.6,90.1,19.5,36,T-shirt,41,Shorts,2.41
3,8.6,90.1,19.5,36,T-shirt,40,Skirt,2.12
3,8.6,90.1,19.5,36,T-shirt,38,Trousers,2.1
3,8.6,90.1,19.5,36,T-shirt,39,Trousers,2.09
4,15.3,34.2,22.2,43,Shirt,51,Skirt,1.05
4,15.3,34.2,22.2,43,Shirt,53,Skirt,0.76
4,15.3,34.2,22.2,44,Coat,50,Skirt,0.75
4,15.3,34.2,22.2,45,Coat,52,Skirt,0.75
4,15.3,34.2,22.2,46,Sweater,50,Skirt,0.72
5,7.7,32.5,8.4,56,Jacket,59,Shorts,2.97
5,7.7,32.5,8.4,54,Sweatshirt,60,Trousers,2.87
5,7.7,32.5,8.4,54,Sweatshirt,59,Shorts,2.72
5,7.7,32.5,8.4,54,Sweatshirt,61,Skirt,2.56
5,7.7,32.5,8.4,54,Sweatshirt,62,Trousers,2.54
6,-2.1,23.2,16.3,66,Sweater,75,Trousers,3.69
6,-2.1,23.2,16.3,83,Shirt,78,Trousers,3.41
6,-2.1,23.2,16.3,83,Shirt,82,Shorts,3.41
6,-2.1,23.2,16.3,65,Coat,75,Trousers,3.4
6,-2.1,23.2,16.3,68,Sweatshirt,75,Trousers,3.38
7,16.0,98.2,5.9,85,Blazer,92,Trousers,1.81
7,16.0,98.2,5.9,85,Blazer,89,Skirt,1.52
7,16.0,98.2,5.9,87,Shirt,92,Trousers,1.5
7,16.0,98.2,5.9,84,Sweater,92,Trousers,1.32
7,16.0,98.2,5.9,85,Blazer,93,Trousers,1.23
8,9.5,1.0,7.1,98,T-shirt,102,Trousers,2.11
8,9.5,1.0,7.1,98,T-shirt,103,Shorts,2.08
8,9.5,1.0,7.1,108,Blazer,102,Trousers,1.96
8,9.5,1.0,7.1,104,T-shirt,99,Trousers,1.95
8,9.5,1.0,7.1,94,T-shirt,100,Trousers,1.94
9,21.7,74.5,24.0,112,Coat,115,Shorts,2.49
9,21.7,74.5,24.0,109,Jacket,114,Skirt,2.38
9,21.7,74.5,24.0,112,Coat,114,Skirt,2.37
9,21.7,74.5,24.0,109,Jacket,117,Trousers,2.35
9,21.7,74.5,24.0,122,T-shirt,114,Skirt,2.34
10,21.5,52.8,10.2,129,Coat,138,Skirt,2.24
10,21.5,52.8,10.2,129,Coat,131,Skirt,1.64
10,21.5,52.8,10.2,129,Coat,133,Trousers,1.5
10,21.5,52.8,10.2,130,T-shirt,138,Skirt,1.5
10,21.5,52.8,10.2,129,Coat,135,Skirt,1.49
11,-1.9,59.3,8.8,143,Jacket,148,Skirt,5.13
11,-1.9,59.3,8.8,143,Jacket,144,Shorts,4.25
11,-1.9,59.3,8.8,143,Jacket,146,Shorts,4.24
11,-1.9,59.3,8.8,143,Jacket,147,Shorts,4.23
11,-1.9,59.3,8.8,141,Sweatshirt,148,Skirt,4.23
12,10.6,16.9,9.8,152,Blazer,154,Shorts,2.26
12,10.6,16.9,9.8,149,T-shirt,154,Shorts,2.14
12,10.6,16.9,9.8,153,Jacket,154,Shorts,2.14
12,10.6,16.9,9.8,151,Shirt,154,Shorts,2.11
12,10.6,16.9,9.8,149,T-shirt,155,Trousers,2.1
13,23.9,25.0,11.5,162,Blazer,164,Trousers,1.05
13,23.9,25.0,11.5,162,Blazer,167,Shorts,1.04
13,23.9,25.0,11.5,162,Blazer,168,Shorts,1.01
13,23.9,25.0,11.5,163,Coat,165,Skirt,1.01
13,23.9,25.0,11.5,170,Sweater,165,Skirt,1.0
14,28.8,73.3,19.6,187,Coat,179,Trousers,3.63
14,28.8,73.3,19.6,187,Coat,182,Shorts,3.6
14,28.8,73.3,19.6,187,Coat,183,Skirt,3.6
14,28.8,73.3,19.6,187,Coat,181,Trousers,3.13
14,28.8,73.3,19.6,178,Coat,179,Trousers,2.74
15,13.9,2.3,8.6,202,Blazer,201,Shorts,2.52
15,13.9,2.3,8.6,202,Blazer,199,Skirt,2.51
15,13.9,2.3,8.6,193,Coat,197,Shorts,2.5
15,13.9,2.3,8.6,202,Blazer,200,Trousers,2.42
15,13.9,2.3,8.6,202,Blazer,197,Shorts,2.4
16,23.2,71.8,22.5,220,Sweater,214,Trousers,2.07
16,23.2,71.8,22.5,210,Coat,214,Trousers,2.07
16,23.2,71.8,22.5,218,Blazer,214,Trousers,1.91
16,23.2,71.8,22.5,209,T-shirt,214,Trousers,1.9
16,23.2,71.8,22.5,208,Blazer,214,Trousers,1.49
17,15.6,15.9,25.0,225,Shirt,233,Trousers,1.06
17,15.6,15.9,25.0,227,Blazer,233,Trousers,1.04
17,15.6,15.9,25.0,225,Shirt,229,Shorts,0.94
17,15.6,15.9,25.0,227,Blazer,229,Shorts,0.93
17,15.6,15.9,25.0,223,T-shirt,233,Trousers,0.76
18,17.6,71.2,24.8,247,Blazer,241,Skirt,1.94
18,17.6,71.2,24.8,238,Blazer,241,Skirt,1.93
18,17.6,71.2,24.8,251,Jacket,239,Skirt,1.92
18,17.6,71.2,24.8,251,Jacket,240,Trousers,1.91
18,17.6,71.2,24.8,244,Jacket,241,Skirt,1.83
19,23.0,62.6,14.6,265,Jacket,258,Skirt,2.5
19,23.0,62.6,14.6,265,Jacket,260,Shorts,1.8
19,23.0,62.6,14.6,256,Sweatshirt,258,Skirt,1.8
19,23.0,62.6,14.6,265,Jacket,266,Trousers,1.79
19,23.0,62.6,14.6,254,Sweatshirt,266,Trousers,1.61
20,21.5,76.5,11.5,274,T-shirt,278,Skirt,1.8
20,21.5,76.5,11.5,272,Jacket,278,Skirt,1.64
20,21.5,76.5,11.5,274,T-shirt,280,Shorts,1.5
20,21.5,76.5,11.5,270,Blazer,280,Shorts,1.34
20,21.5,76.5,11.5,274,T-shirt,277,Skirt,1.3
21,9.6,19.4,10.4,285,Shirt,297,Skirt,2.49
21,9.6,19.4,10.4,283,Sweatshirt,297,Skirt,2.35
21,9.6,19.4,10.4,294,Jacket,287,Skirt,2.21
21,9.6,19.4,10.4,282,Shirt,297,Skirt,2.21
21,9.6,19.4,10.4,284,Sweater,297,Skirt,2.21
22,15.3,4.4,6.6,315,Sweater,307,Shorts,1.32
22,15.3,4.4,6.6,300,Jacket,306,Skirt,1.16
